TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.626938776,-286.573,68.9954,-8.78761,-1.71788,4.85896,-1.9609,-3.71887,2.77561,-4.54206,-1.3376,-2.99946,-3.31625,-2.62085,-7.47135,-2.52336,-4.34439,2.25893,-3.74258,-0.161546,-5.3722,-3.46461
0.650158730,-286.375,68.6552,-6.60764,-1.40229,5.23187,-4.20089,-3.6642,4.66388,-3.22738,-1.82494,-4.81279,-1.97651,-2.51064,-6.45059,-1.69949,-6.90917,2.0572,-2.15135,-1.32022,-6.32956,-2.6493
0.673378685,-281.106,65.3534,-7.3137,0.165881,4.08126,-2.87117,-6.50088,3.09419,-1.16951,-4.95383,-5.39692,-1.95646,-2.82876,-6.40106,-4.60066,-6.23915,1.8668,-2.28489,-2.37537,-6.54019,-2.66144
0.696598639,-250.27,45.3803,3.06413,0.135252,3.37371,4.74144,-6.25104,3.51823,-0.372999,-3.12174,0.292895,-1.8252,-2.46393,-3.50027,-4.25529,-0.974311,-0.28382,-1.15826,-1.19899,-3.75719,-3.03397
0.719818594,-187.053,14.5601,0.418102,11.815,-1.30213,4.96172,-6.20216,6.49264,-4.65607,2.18162,-6.98337,0.51623,-2.1453,-0.906735,-3.22789,-0.325792,-2.39841,-0.5797,-2.41511,-0.946332,-2.23762
0.743038549,-195.049,17.9144,0.324738,14.5009,-6.55769,12.6948,-5.21453,8.00364,-8.36947,6.16071,-6.38774,-0.785918,-6.36704,0.0377846,-2.89483,5.80125,-4.79885,2.65775,-1.82421,-0.581763,-2.70219
0.766258503,-218.316,22.4773,-1.68675,16.0618,-1.58633,9.93282,-4.44882,6.23721,-9.13429,2.82092,-5.87268,-0.606974,-10.7619,-5.57097,-3.57692,4.6626,-0.5792,4.51399,1.34701,-1.28674,-0.542734
0.789478458,-231.106,39.8433,-12.2065,17.7508,-4.49124,8.65497,-2.85223,4.25917,-8.7256,0.861901,-2.40236,-4.29128,-7.69814,-4.86012,-0.672215,2.84914,-0.267553,-0.606668,3.4151,-4.00194,1.12038
0.812698413,-242.463,46.0112,-11.9647,18.0979,-5.01888,4.80858,-4.34472,4.75088,-8.66509,-0.882481,-2.66151,-4.5635,-5.0251,-3.19404,0.721611,-0.713412,0.543765,-1.08105,3.33559,-3.36808,3.84814
0.835918367,-245.413,50.8489,-13.5718,14.2226,-3.12744,3.95137,-5.60919,1.25424,-6.55301,-1.98765,1.02329,-4.13108,-6.26831,-3.87833,0.384378,0.60817,1.198,-3.39836,2.65979,-4.28661,5.35244
0.859138322,-252.796,52.1414,-14.025,13.2519,-0.556238,0.396441,-6.81496,2.23488,-6.40094,-4.53256,0.114841,-2.75654,-3.96918,-5.38065,-1.68814,-0.654428,3.65622,-3.25355,1.05934,-3.04892,3.34629
0.882358277,-260.638,57.5975,-15.8612,11.2779,3.25839,-0.577791,-5.6418,2.31502,-7.49608,-4.94827,1.90302,-6.41052,-1.54867,-4.67479,-2.45208,-0.607427,1.51378,-5.38314,3.52918,-1.10863,1.57628
0.905578231,-266.464,57.6551,-16.6587,10.0968,1.95045,0.0680229,-5.66399,1.19898,-8.87144,-5.72508,-1.085,-4.83629,-1.72013,-4.41866,-1.68183,-0.406778,-0.556554,-2.15821,1.82744,-0.820224,2.53837
0.928798186,-272.237,59.0587,-14.6147,6.61268,1.79801,-2.80675,-3.83415,1.37016,-9.17032,-4.58711,0.00169944,-6.94293,-4.03668,-8.26385,-0.058701,0.824503,-1.50529,-1.71193,2.69367,-2.33347,4.27463
0.952018141,-277.234,58.1799,-15.8172,5.8382,0.933392,-4.82077,-0.638379,0.750899,-7.99154,-1.67472,-2.37036,-10.6876,-6.61013,-9.80672,-0.634333,1.97755,0.00674512,0.405241,4.23176,-2.6287,3.15453
0.975238095,-280.814,60.6285,-12.5381,6.32972,3.26496,-7.18631,-0.4522,3.35087,-6.80781,-2.37045,-3.45488,-7.79774,-4.8277,-6.96255,-1.16532,-1.50903,1.22821,1.17805,4.66161,-5.20081,1.28641
0.998458050,-282.315,64.9481,-15.772,0.972329,2.16691,-6.60417,0.554997,-0.512448,-11.4661,-0.78389,-0.5635,-4.53769,-4.19188,-11.3465,-1.08704,1.0738,0.125178,0.588245,3.044,-4.02534,2.90389
1.021678005,-289.681,66.5732,-13.5735,0.199997,7.91073,-5.6766,-4.16269,-1.86013,-10.2302,0.0274833,0.546694,-2.24571,-4.89225,-9.11974,-4.13713,-1.77013,2.50575,1.12353,2.32008,-5.11498,-0.00338634
1.044897959,-290.571,62.512,-13.0511,0.865532,6.13582,-8.97157,-3.69037,-1.64881,-12.1644,-0.939577,0.653997,-3.73225,-4.32245,-9.0963,-3.0509,-1.77419,-0.728058,-2.78114,2.33506,-4.55437,1.0838
1.068117914,-291.838,61.5075,-15.0079,2.48197,7.87095,-8.51847,-4.03714,-3.26981,-9.23098,-1.733,-0.283605,-2.71932,-6.34972,-7.06029,-0.841061,-4.59208,-0.0147595,-4.47001,-1.27212,-3.34853,-1.93192
1.091337868,-281.934,52.5287,-15.5242,2.79817,2.67651,-0.62215,-7.2891,-6.91466,-9.21455,-4.30949,0.0275764,-1.82759,-6.70464,-7.82903,-2.94957,-4.87407,0.122304,-3.275,-1.89103,-3.96803,-3.69739
1.114557823,-225.913,14.9379,-5.00308,5.76667,4.15428,2.95411,-7.40969,-0.691327,-9.48769,-3.776,-4.07565,1.00603,-6.33269,-5.04538,-6.03408,-0.55192,-2.13045,0.797489,-3.89102,-0.674798,-2.5007
